ticket_id,customer_id,open_date_id,support_channel,contact_reason,ticket_status
6483,1160,20240731,Website,Complaint,In Progress
6484,2096,20111026,App,Technical issue,In Progress
6485,3341,20201012,Phone,Information,In Progress
6486,4758,20140924,Social Media,Plan change,Pending
6487,1520,20240506,Store,Plan change,Pending
6488,268,20201102,Website,Technical issue,Pending
6489,889,20171120,Store,Technical issue,In Progress
6490,2979,20230321,App,Invoice question,Pending
6491,1284,20140518,Website,Technical issue,Resolved
6492,2443,20250324,Website,Cancellation request,Pending
6493,3191,20111209,Store,Complaint,In Progress
6494,2519,20231229,Store,Complaint,Resolved
6495,1656,20140330,Website,Invoice question,Pending
6496,1271,20220409,Store,Invoice question,In Progress
6497,222,20250107,Website,Cancellation request,In Progress
6498,1603,20211126,Social Media,Information,Pending
6499,3109,20020422,Website,Complaint,In Progress
6500,61,20220718,Phone,Complaint,Resolved
6501,3945,20241205,Phone,Technical issue,In Progress
6502,2294,20250602,Social Media,Cancellation request,Resolved
6503,2359,20250323,Phone,Plan change,In Progress
6504,133,20200821,Website,Information,Resolved
6505,662,20211022,Social Media,Cancellation request,Resolved
6506,2397,20181007,App,Invoice question,Pending
6507,1415,20031007,App,Invoice question,In Progress
6508,1850,19970504,Store,Information,Pending
6509,1664,20051006,Phone,Technical issue,Pending
6510,129,20050321,Store,Technical issue,Pending
6511,4539,20250605,Social Media,Complaint,Pending
6512,445,20211026,Social Media,Information,In Progress
6513,400,20190221,Social Media,Plan change,Pending
6514,1053,20230318,App,Invoice question,In Progress
6515,2838,19901119,Social Media,Cancellation request,In Progress
6516,837,20250306,Website,Information,Pending
6517,1015,20230521,Social Media,Invoice question,Resolved
6518,4892,19980411,App,Information,Pending
6519,2182,19881217,Phone,Information,Resolved
6520,4411,20060127,Phone,Technical issue,In Progress
6521,3101,20210901,Social Media,Cancellation request,Resolved
6522,4376,20250527,Store,Plan change,Resolved
6523,3725,20240323,Phone,Invoice question,Pending
6524,1192,20230227,Phone,Invoice question,In Progress
6525,4451,20250116,Social Media,Technical issue,Pending
6526,41,20170305,Phone,Information,Pending
6527,1924,20140910,Website,Invoice question,Resolved
6528,1833,20230702,App,Cancellation request,In Progress
6529,4083,20220712,App,Information,Resolved
6530,63,20240418,Website,Complaint,Resolved
6531,591,20220514,Social Media,Complaint,Resolved
6532,454,20221001,Store,Plan change,In Progress
6533,3170,20250104,Social Media,Complaint,Pending
6534,1655,20241217,Website,Technical issue,Pending
6535,2656,20170919,Store,Plan change,Pending
6536,1023,20190819,Store,Plan change,In Progress
6537,2815,20160227,Phone,Invoice question,Pending
6538,3095,20191123,Store,Cancellation request,Pending
6539,2962,20250101,Store,Technical issue,In Progress
6540,2901,20250224,App,Information,In Progress
6541,539,20090603,Social Media,Plan change,Pending
6542,1042,20150816,Website,Information,In Progress
6543,2200,20020830,App,Technical issue,In Progress
6544,4153,20000607,Social Media,Plan change,Resolved
6545,1005,19880130,Store,Complaint,In Progress
6546,184,20150828,Social Media,Information,Pending
6547,1187,20241101,Store,Complaint,Pending
6548,4807,20140101,Store,Information,In Progress
6549,2469,20210705,Phone,Plan change,In Progress
6550,3868,20240113,Website,Complaint,Resolved
6551,24,20140213,Social Media,Information,Pending
6552,1031,20181018,Social Media,Cancellation request,In Progress
6553,1287,20110605,Phone,Plan change,Resolved
6554,1604,20071018,Store,Cancellation request,In Progress
6555,1783,20210820,Website,Technical issue,Pending
6556,912,20151007,App,Information,Pending
6557,2840,20180515,App,Plan change,Pending
6558,4532,20250410,Website,Cancellation request,In Progress
6559,4356,20121111,Store,Invoice question,In Progress
6560,1029,20140726,App,Invoice question,Resolved
6561,755,20221221,App,Invoice question,Resolved
6562,2969,20020615,Store,Technical issue,In Progress
6563,1084,20250301,Social Media,Cancellation request,Resolved
6564,4912,20220101,Website,Technical issue,Pending
6565,4023,20241014,Phone,Plan change,Resolved
6566,2723,20250421,Phone,Information,Resolved
6567,395,20140712,Phone,Complaint,In Progress
6568,3604,20140917,Store,Technical issue,Resolved
6569,2411,20250111,Social Media,Cancellation request,Resolved
6570,4744,20171012,Store,Technical issue,In Progress
6571,3192,20250608,Store,Complaint,In Progress
6572,4808,20250517,Social Media,Plan change,Pending
6573,3386,20210609,Store,Invoice question,In Progress
6574,984,20250503,Social Media,Technical issue,In Progress
6575,4976,20250121,App,Complaint,Resolved
6576,4642,20120601,Phone,Plan change,In Progress
6577,903,20250506,Social Media,Information,Pending
6578,783,20110423,App,Complaint,Resolved
6579,3851,20100802,Social Media,Complaint,In Progress
6580,2577,20210104,Store,Invoice question,In Progress
6581,3066,20250317,Phone,Technical issue,In Progress
6582,859,20210228,Website,Technical issue,Pending
6583,492,20250330,Website,Invoice question,Pending
6584,2802,20100510,Phone,Invoice question,Pending
6585,479,19791207,Social Media,Invoice question,Resolved
6586,158,20140223,App,Complaint,Pending
6587,2136,20241203,App,Information,In Progress
6588,1335,20250502,Social Media,Plan change,In Progress
6589,1435,19941005,App,Plan change,In Progress
6590,2808,20170210,App,Technical issue,In Progress
6591,2117,20160105,App,Complaint,In Progress
6592,2319,20241116,Phone,Cancellation request,Pending
6593,1462,19990613,Store,Information,Pending
6594,2368,20250503,Store,Plan change,Resolved
6595,2572,20151021,Website,Technical issue,Pending
6596,3735,20201219,Store,Cancellation request,Pending
6597,796,19920516,Phone,Technical issue,Pending
6598,80,20250327,Store,Complaint,In Progress
6599,2233,19771030,Store,Cancellation request,Pending
6600,2401,20110508,Phone,Plan change,Resolved
6601,295,20231127,Store,Technical issue,In Progress
6602,2409,20250611,Social Media,Complaint,In Progress
6603,2039,20240331,Social Media,Complaint,Resolved
6604,517,19931123,Phone,Information,Pending
6605,651,19760718,Store,Plan change,Pending
6606,3410,20241116,Social Media,Complaint,Pending
6607,4761,20160322,Phone,Cancellation request,In Progress
6608,231,20020827,Phone,Invoice question,Resolved
6609,3754,19891119,Social Media,Information,In Progress
6610,3181,20080721,App,Cancellation request,Pending
6611,3011,20240303,Store,Plan change,In Progress
6612,2629,20110815,Phone,Invoice question,Pending
6613,2392,20250413,Social Media,Technical issue,Pending
6614,2288,19930705,App,Information,Resolved
6615,2672,20200411,App,Cancellation request,Resolved
6616,4507,20220910,Store,Plan change,Resolved
6617,484,20241005,Website,Invoice question,Resolved
6618,1325,20140310,Store,Technical issue,Pending
6619,4581,20250509,App,Complaint,Resolved
6620,4867,20161107,Phone,Technical issue,Pending
6621,4507,20240206,App,Complaint,In Progress
6622,4784,20050408,App,Complaint,Pending
6623,2294,20250612,Store,Cancellation request,Pending
6624,4013,20241106,Website,Plan change,In Progress
6625,106,20121229,Website,Complaint,Resolved
6626,22,20150401,Store,Information,Resolved
6627,150,20140623,Social Media,Cancellation request,Pending
6628,2550,20171216,App,Information,Pending
6629,3212,20190419,Phone,Information,Resolved
6630,4262,20191007,Phone,Cancellation request,In Progress
6631,4928,20090822,Phone,Complaint,In Progress
6632,2220,20240116,Social Media,Invoice question,Pending
6633,2297,20110205,Phone,Complaint,Pending
6634,1845,20150924,Website,Information,Pending
6635,3929,20190929,Social Media,Technical issue,Resolved
6636,377,20240229,Phone,Information,Pending
6637,291,20201223,Website,Invoice question,In Progress
6638,3090,20220419,Website,Plan change,Resolved
6639,4196,20220909,Phone,Complaint,In Progress
6640,4024,20240227,Website,Information,In Progress
6641,3605,20180829,Phone,Technical issue,Resolved
6642,1173,20061112,Phone,Plan change,In Progress
6643,4586,20240723,App,Plan change,Resolved
6644,3984,20140104,Store,Invoice question,In Progress
6645,1784,20230607,Store,Cancellation request,In Progress
6646,4487,20250313,Phone,Complaint,Pending
6647,2340,20170910,Store,Complaint,Resolved
6648,1712,19870623,Phone,Invoice question,In Progress
6649,4283,20230223,Store,Complaint,Resolved
6650,4094,20191204,Social Media,Cancellation request,In Progress
6651,3264,20250318,Social Media,Invoice question,Pending
6652,3824,20210226,App,Cancellation request,Pending
6653,3556,20250602,Social Media,Complaint,Resolved
6654,3662,20221013,Phone,Invoice question,Resolved
6655,3713,20150528,Phone,Cancellation request,Resolved
6656,3789,20241101,Website,Plan change,In Progress
6657,4955,20210524,Social Media,Plan change,In Progress
6658,3075,20241128,Store,Complaint,Pending
6659,4517,20210610,Social Media,Plan change,Resolved
6660,1555,20160605,Store,Invoice question,In Progress
6661,332,20070519,Phone,Invoice question,In Progress
6662,4965,20230210,Website,Plan change,Resolved
6663,342,20250213,Store,Technical issue,In Progress
6664,3247,20240101,Phone,Cancellation request,Pending
6665,1891,20240513,Store,Invoice question,Pending
6666,1318,20140103,Social Media,Cancellation request,In Progress
6667,486,20241025,Store,Plan change,Pending
6668,1894,20230423,Social Media,Invoice question,In Progress
6669,4887,20200705,Website,Invoice question,In Progress
6670,589,20181012,App,Plan change,Pending
6671,3185,20240417,Phone,Technical issue,Pending
6672,237,20140420,Store,Invoice question,Resolved
6673,3158,19950201,Store,Cancellation request,Pending
6674,2449,20230319,App,Information,In Progress
6675,328,19930115,Social Media,Invoice question,Resolved
6676,2385,20250226,Phone,Cancellation request,In Progress
6677,1061,20230207,Store,Technical issue,Pending
6678,2292,20190630,Phone,Cancellation request,Resolved
6679,3668,20230816,Website,Information,In Progress
6680,3440,20010315,App,Technical issue,In Progress
6681,1170,20150813,Store,Invoice question,In Progress
6682,2022,20250610,Website,Information,Resolved
6683,2270,20110408,Social Media,Technical issue,Resolved
6684,2039,20250210,Website,Information,Resolved
6685,2493,20200922,App,Plan change,Pending
6686,1146,20090227,Phone,Cancellation request,Resolved
6687,2547,20231215,App,Complaint,In Progress
6688,406,20250111,Website,Cancellation request,Resolved
6689,4429,20250606,Phone,Technical issue,Resolved
6690,4237,20091215,Store,Information,In Progress
6691,2716,20231102,Phone,Complaint,In Progress
6692,2229,20240713,App,Technical issue,Pending
6693,2747,20241109,Phone,Cancellation request,In Progress
6694,3177,20171109,Website,Complaint,In Progress
6695,1516,20200728,Website,Invoice question,In Progress
6696,1283,20240520,Social Media,Information,Resolved
6697,3848,20150701,Social Media,Complaint,In Progress
6698,4858,20201009,Phone,Plan change,Resolved
6699,548,20250609,Phone,Plan change,Pending
6700,2544,20250528,Website,Complaint,Pending
6701,924,20180925,Phone,Invoice question,In Progress
6702,2392,20181213,App,Plan change,Pending
6703,2956,20210216,Website,Information,In Progress
6704,864,20250503,Social Media,Technical issue,In Progress
6705,1056,20250311,Store,Information,Resolved
6706,2349,20180109,App,Technical issue,Resolved
6707,4918,20231224,App,Technical issue,In Progress
6708,3411,20111231,Social Media,Invoice question,Resolved
6709,442,20190504,Store,Cancellation request,In Progress
6710,3997,20240616,App,Technical issue,In Progress
6711,1167,20170809,Social Media,Cancellation request,Resolved
6712,315,20160620,Store,Complaint,Resolved
6713,1037,20170102,Phone,Plan change,Pending
6714,3432,20240920,Store,Technical issue,In Progress
6715,353,20240409,Store,Information,Pending
6716,306,20250606,Phone,Plan change,Resolved
6717,2156,20060420,Website,Information,In Progress
6718,1645,20240301,Website,Complaint,Resolved
6719,3352,20240421,Store,Information,Resolved
6720,721,20240523,Website,Complaint,Pending
6721,17,20010126,Store,Invoice question,Pending
6722,4509,20240415,Social Media,Invoice question,Pending
6723,4283,20230209,Social Media,Information,Resolved
6724,4106,20230713,Social Media,Cancellation request,Resolved
6725,378,20151008,App,Complaint,Resolved
6726,4824,20160412,Phone,Cancellation request,In Progress
6727,1669,20220309,Phone,Invoice question,In Progress
6728,1703,20250318,Store,Plan change,Resolved
6729,882,20230922,Store,Technical issue,In Progress
6730,462,20160315,Phone,Invoice question,Pending
6731,2186,20231117,Store,Plan change,In Progress
6732,138,20240408,Store,Complaint,Resolved
6733,4407,20220708,Phone,Cancellation request,Pending
6734,2469,20250329,Phone,Invoice question,Resolved
6735,148,20220604,Phone,Cancellation request,Resolved
6736,3593,20181115,Phone,Plan change,Pending
6737,1196,20231207,Social Media,Plan change,In Progress
6738,4917,20130522,Phone,Plan change,Resolved
6739,1884,20100227,App,Technical issue,Pending
6740,1267,19970528,Phone,Information,Pending
6741,2415,20240404,Store,Technical issue,Pending
6742,4855,19970912,Phone,Invoice question,In Progress
6743,2258,20230613,Store,Complaint,Resolved
6744,3910,20240929,Social Media,Plan change,Pending
6745,3171,20210718,Website,Complaint,Resolved
6746,3286,20250220,Social Media,Plan change,In Progress
6747,4774,20011218,Website,Complaint,Resolved
6748,4259,20151220,Phone,Invoice question,Resolved
6749,938,19990525,Website,Technical issue,In Progress
6750,4591,20081218,App,Invoice question,Pending
6751,3582,20150119,Phone,Invoice question,Pending
6752,4269,20070626,Store,Plan change,In Progress
6753,4533,20250528,Social Media,Technical issue,In Progress
6754,4263,20181001,Social Media,Plan change,Pending
6755,2109,20200823,App,Information,Resolved
6756,3721,20031027,Store,Complaint,In Progress
6757,1251,20240103,Website,Technical issue,Resolved
6758,155,20220808,Social Media,Information,Pending
6759,871,19891203,Phone,Complaint,In Progress
6760,573,19930607,App,Information,Resolved
6761,1815,20200107,Social Media,Complaint,Resolved
6762,4047,20220919,App,Complaint,In Progress
6763,4205,20210409,Store,Invoice question,Pending
6764,762,20250206,Social Media,Information,Pending
6765,2142,20241207,Website,Plan change,Pending
6766,535,20241221,Store,Complaint,Pending
6767,24,20120729,Social Media,Cancellation request,Resolved
6768,927,20250507,Phone,Complaint,In Progress
6769,4959,20110503,App,Information,In Progress
6770,2041,20250204,App,Information,Pending
6771,306,20250603,Website,Cancellation request,Pending
6772,487,20140924,Website,Invoice question,Resolved
6773,3750,20081025,Store,Cancellation request,Pending
6774,2366,19910703,App,Cancellation request,Pending
6775,788,20211102,Store,Invoice question,In Progress
